match_id,date,team_a,team_b,team_a_goals,team_b_goals,team_a_elo_pre,team_b_elo_pre,team_a_goals_for_last_10,team_a_goals_against_last_10,team_b_goals_for_last_10,team_b_goals_against_last_10,team_a_points_per_game_last_10,team_b_points_per_game_last_10,team_a_matches_available,team_b_matches_available
48222,2025-03-24,Madagascar,Ghana,0,3,1548.56,1617.76,1.3,1.0,1.5,1.3,1.2,1.2,10,10
48223,2025-03-24,Central African Republic,Mali,0,0,1433.19,1814.87,1.2,2.2,1.6,0.3,0.9,2.1,10,10
48224,2025-03-24,San Marino,Romania,1,5,1139.81,1828.42,0.6,1.6,1.6,1.0,0.8,1.7,10,10
48225,2025-03-24,Liberia,São Tomé and Príncipe,2,1,1474.39,1247.61,0.6,1.4,0.2,2.2,0.9,0.2,10,10
48226,2025-03-24,Namibia,Equatorial Guinea,1,1,1582.96,1647.32,0.4,1.1,0.8,1.0,0.7,1.4,10,10
48227,2025-03-24,Ivory Coast,Gambia,1,0,1808.8,1595.0,1.6,0.4,1.8,1.6,2.2,1.2,10,10
48228,2025-03-24,Ethiopia,Djibouti,6,1,1490.08,1244.95,0.6,1.6,1.0,1.9,0.9,0.9,10,10
48229,2025-03-24,Guinea-Bissau,Burkina Faso,1,2,1487.76,1690.77,0.6,1.1,1.8,1.0,0.7,1.9,10,10
48230,2025-03-24,New Zealand,New Caledonia,3,0,1809.34,1638.69,4.3,0.5,3.1,0.8,2.5,2.3,10,10
48231,2025-03-24,Tunisia,Malawi,2,0,1778.93,1529.91,0.9,0.6,0.9,1.5,1.8,0.7,10,10
48232,2025-03-25,Benin,South Africa,0,2,1612.09,1719.78,1.2,1.1,2.3,1.3,1.5,1.9,10,10
48233,2025-03-25,Sudan,South Sudan,1,1,1657.07,1372.18,0.7,0.6,0.7,1.7,1.4,0.5,10,10
48234,2025-03-25,Senegal,Togo,2,0,1928.26,1598.96,1.3,0.2,1.2,1.5,2.4,1.0,10,10
48235,2025-03-25,Mauritania,DR Congo,0,2,1621.98,1720.82,0.5,1.1,1.0,0.4,0.9,2.0,10,10
48236,2025-03-25,Egypt,Sierra Leone,1,0,1868.53,1532.12,1.9,0.8,1.3,1.7,2.1,1.2,10,10
48237,2025-03-25,Indonesia,Bahrain,1,0,1532.59,1764.78,1.0,1.8,1.3,1.2,0.9,1.5,10,10
48238,2025-03-25,Palestine,Iraq,2,1,1584.16,1783.8,0.6,1.6,0.9,1.0,0.7,1.5,10,10
48239,2025-03-25,China,Australia,0,2,1622.8,1893.52,1.1,2.0,2.3,0.6,1.0,1.9,10,10
48240,2025-03-25,Kuwait,Oman,0,1,1639.71,1740.25,1.0,1.6,0.9,0.8,0.9,1.4,10,10
48241,2025-03-25,South Korea,Jordan,1,1,1943.28,1832.36,2.4,0.6,1.5,0.8,2.4,1.7,10,10
48242,2025-03-25,North Korea,United Arab Emirates,1,2,1594.58,1742.48,0.8,1.7,1.5,1.0,0.4,1.2,10,10
48243,2025-03-25,Nigeria,Zimbabwe,1,1,1724.4,1569.81,1.3,0.9,1.0,1.2,1.5,1.1,10,10
48244,2025-03-25,Japan,Saudi Arabia,0,0,2076.14,1731.56,3.5,0.2,1.2,1.3,2.8,1.4,10,10
48245,2025-03-25,Rwanda,Lesotho,1,1,1586.47,1529.98,0.8,1.0,0.8,1.6,1.4,1.0,10,10
48246,2025-03-25,Moldova,Estonia,2,3,1628.11,1585.56,1.1,1.4,0.9,1.7,1.7,0.8,10,10
48247,2025-03-25,Cameroon,Libya,3,1,1760.65,1653.36,1.3,0.6,1.1,0.9,1.9,1.5,10,10
48248,2025-03-25,Morocco,Tanzania,2,0,1982.81,1567.46,3.6,0.4,0.6,0.9,2.8,1.3,10,10
48249,2025-03-25,Burundi,Seychelles,5,0,1526.51,1116.93,0.8,1.8,0.4,3.6,0.8,0.0,10,10
48250,2025-03-25,Uganda,Guinea,1,0,1576.21,1647.77,1.1,1.4,1.6,0.8,1.6,1.6,10,10
48251,2025-03-25,Botswana,Somalia,2,0,1617.08,1129.11,0.9,1.3,0.6,2.1,1.2,0.2,10,10
48252,2025-03-25,Algeria,Mozambique,5,1,1894.0,1692.74,2.5,0.9,1.7,0.9,2.3,2.1,10,10
48253,2025-03-25,Comoros,Chad,1,0,1671.46,1377.22,1.0,0.9,0.3,1.7,1.6,0.6,10,10
48254,2025-03-25,Kyrgyzstan,Qatar,3,1,1562.75,1783.61,1.3,1.7,1.8,2.2,0.8,1.2,10,10
48255,2025-03-25,Israel,Norway,2,4,1791.74,1982.89,1.2,2.1,2.5,1.1,1.0,2.0,10,10
48256,2025-03-25,Liechtenstein,Kazakhstan,0,2,1199.51,1638.61,0.5,1.5,0.6,2.3,0.7,0.4,10,10
48257,2025-03-25,North Macedonia,Wales,1,1,1793.4,1935.34,1.4,0.7,1.2,0.9,1.9,1.7,10,10
48258,2025-03-25,Gibraltar,Czech Republic,0,4,1360.58,1962.61,0.7,1.0,1.4,1.4,1.1,1.5,10,10
48259,2025-03-25,Montenegro,Faroe Islands,1,0,1729.47,1496.73,0.9,1.5,0.7,1.5,0.9,0.6,10,10
48260,2025-03-25,Angola,Cape Verde,1,2,1746.66,1671.46,1.0,0.4,0.7,1.1,2.0,1.3,10,10
48261,2025-03-25,Iran,Uzbekistan,2,2,2037.18,1922.03,1.9,0.7,1.2,0.6,2.6,2.1,10,10
48262,2025-03-25,Switzerland,Luxembourg,3,1,1941.63,1674.08,1.1,1.7,0.4,1.5,0.8,0.6,10,10
48263,2025-03-25,Argentina,Brazil,4,1,2223.22,2115.78,1.8,0.6,1.6,0.7,2.0,1.9,10,10
48264,2025-03-25,Tajikistan,Timor-Leste,1,0,1490.59,979.91,1.1,1.5,0.8,2.8,1.1,0.7,10,10
48265,2025-03-25,Philippines,Maldives,4,1,1428.22,1191.06,1.2,1.3,0.9,1.5,1.3,1.0,10,10
48266,2025-03-25,Bhutan,Yemen,0,0,1023.39,1358.87,0.6,2.2,1.1,1.3,0.9,1.1,10,10
48267,2025-03-25,Lebanon,Brunei,5,0,1535.2,1075.31,1.3,1.2,1.0,1.3,1.4,1.6,10,10
48268,2025-03-25,India,Bangladesh,0,0,1467.56,1229.41,0.7,1.0,0.4,2.3,0.8,0.7,10,10
48269,2025-03-25,Singapore,Hong Kong,0,0,1346.66,1466.16,1.4,1.9,2.3,0.4,1.0,2.5,10,10
48270,2025-03-25,Taiwan,Turkmenistan,1,2,1286.22,1458.23,1.2,2.4,1.0,1.9,0.6,0.6,10,10
48271,2025-03-25,Thailand,Sri Lanka,1,0,1612.5,1119.83,2.8,1.3,0.7,0.9,1.9,1.2,10,10
48272,2025-03-25,Myanmar,Afghanistan,2,1,1239.51,1316.43,1.1,2.4,0.5,2.1,0.8,0.8,10,10
48273,2025-03-25,Syria,Pakistan,2,0,1617.27,1106.12,1.6,1.4,0.2,3.1,1.4,0.4,10,10
48274,2025-03-25,Vietnam,Laos,5,0,1645.71,1059.55,2.4,0.8,1.2,2.1,2.6,0.4,10,10
48275,2025-03-25,Chile,Ecuador,0,0,1864.31,2071.76,1.2,1.6,1.2,0.4,0.8,1.9,10,10
48276,2025-03-25,Costa Rica,Belize,6,1,1804.54,1421.02,1.8,1.1,1.7,1.7,1.5,1.9,10,10
48277,2025-03-25,Guatemala,Guyana,2,0,1680.75,1541.19,1.5,1.5,2.0,2.4,1.4,1.3,10,10
48278,2025-03-25,Malaysia,Nepal,2,0,1550.74,1294.61,1.5,1.3,0.6,2.4,1.8,1.0,10,10
48279,2025-03-25,Jamaica,Saint Vincent and the Grenadines,3,0,1744.92,1461.77,0.9,1.1,1.6,1.6,1.3,1.5,10,10
48280,2025-03-25,Venezuela,Peru,1,0,1856.56,1892.24,1.1,1.8,0.5,1.1,0.7,0.9,10,10
48281,2025-03-25,Colombia,Paraguay,2,2,2063.65,1974.95,1.6,1.0,1.1,1.2,1.3,1.5,10,10
48282,2025-03-25,Bolivia,Uruguay,0,0,1779.89,2017.41,1.1,2.6,0.7,0.9,1.0,0.9,10,10
48283,2025-03-25,Honduras,Bermuda,2,0,1717.49,1414.36,2.3,1.6,2.1,3.0,1.6,1.3,10,10
48284,2025-03-25,Niger,Bonaire,6,0,1505.14,1265.6,1.1,1.2,1.0,1.3,1.0,1.1,10,10
48285,2025-03-25,Dominican Republic,Puerto Rico,2,0,1564.51,1435.34,3.4,1.1,2.1,1.7,2.2,1.4,10,10
48286,2025-03-25,Sweden,Northern Ireland,5,1,1898.68,1761.56,2.1,1.0,1.6,0.9,1.9,1.8,10,10
48287,2025-03-25,Russia,Zambia,5,0,1948.01,1685.83,3.2,0.4,0.9,0.9,2.6,1.4,10,10
48288,2025-03-25,Azerbaijan,Belarus,0,2,1613.54,1655.85,0.8,2.6,0.8,1.2,0.5,1.1,10,10
48289,2025-03-25,Trinidad and Tobago,Cuba,4,0,1674.19,1512.58,1.9,1.3,1.5,1.3,1.6,1.2,10,10
48290,2025-03-25,Nicaragua,Guadeloupe,0,1,1586.35,1621.11,1.4,1.1,1.8,0.4,1.4,2.2,10,10
48291,2025-03-25,Martinique,Suriname,0,1,1590.02,1630.34,0.7,1.0,1.9,1.0,1.3,1.7,10,10
48292,2025-03-25,Cambodia,Aruba,1,2,1179.08,1203.62,1.4,1.9,1.2,2.4,0.9,0.4,10,10
48293,2025-05-09,Dominica,Barbados,0,0,1272.34,1257.89,1.2,2.8,2.5,2.8,1.0,1.2,10,10
48294,2025-05-11,Dominica,Barbados,0,0,1271.09,1259.13,1.0,2.7,2.5,2.4,0.8,1.3,10,10
48295,2025-05-21,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1,3,1401.82,1451.94,1.6,1.3,1.5,1.5,2.0,1.5,10,10
48296,2025-05-25,Saint Vincent and the Grenadines,Saint Kitts and Nevis,3,0,1477.64,1354.64,1.7,1.3,1.4,1.5,1.8,1.7,10,10
48297,2025-05-25,Anguilla,Saint Kitts and Nevis,2,4,1020.06,1354.64,0.4,2.8,1.4,1.8,0.5,1.6,10,10
48298,2025-05-27,Jamaica,Trinidad and Tobago,3,2,1754.75,1691.17,1.2,0.8,2.1,1.3,1.6,1.6,10,10
48299,2025-05-28,Nigeria,Ghana,2,1,1711.87,1641.86,1.3,0.8,1.7,1.1,1.6,1.5,10,10
48300,2025-05-28,Oman,Lebanon,1,0,1761.8,1539.17,0.9,0.8,1.7,1.0,1.4,1.7,10,10
48301,2025-05-29,Malaysia,Cape Verde,1,1,1561.92,1707.85,1.4,1.2,0.8,1.2,1.8,1.3,10,10
48302,2025-05-30,Saint Vincent and the Grenadines,British Virgin Islands,1,1,1499.12,1039.42,1.9,1.2,0.5,1.9,2.0,0.3,10,10
48303,2025-05-30,Saudi Arabia,Jordan,2,0,1754.3,1841.62,1.0,1.2,1.4,0.8,1.2,1.5,10,10
48304,2025-05-31,Trinidad and Tobago,Ghana,0,4,1666.6,1617.83,2.1,1.4,1.6,1.2,1.5,1.2,10,10
48305,2025-05-31,Jamaica,Nigeria,2,2,1779.32,1735.91,1.5,1.0,1.3,0.8,1.8,1.6,10,10
48306,2025-06-01,Grenada,Anguilla,2,0,1352.29,1012.43,1.0,1.7,0.6,2.4,0.9,0.5,10,10
48307,2025-06-01,El Salvador,Guatemala,1,1,1579.53,1699.31,1.6,0.8,1.4,1.5,2.2,1.4,10,10
48308,2025-06-01,Puerto Rico,Nicaragua,1,1,1416.0,1559.35,2.1,1.6,1.4,1.0,1.4,1.4,10,10
48309,2025-06-02,Tunisia,Burkina Faso,2,0,1790.48,1704.99,1.1,0.6,1.7,1.0,2.0,1.9,10,10
48310,2025-06-03,Malaysia,Cape Verde,0,3,1573.83,1695.94,1.3,1.2,0.8,0.9,1.6,1.4,10,10
48311,2025-06-04,Saint Vincent and the Grenadines,Anguilla,6,0,1473.09,1005.0,1.8,1.3,0.6,2.3,1.8,0.5,10,10
48312,2025-06-04,Dominica,British Virgin Islands,3,0,1270.06,1065.45,0.8,2.7,0.4,1.8,0.6,0.3,10,10
48313,2025-06-04,Montserrat,Belize,1,0,1310.41,1415.08,1.1,2.0,1.5,2.3,0.9,1.6,10,10
48314,2025-06-04,Grenada,Bahamas,6,0,1359.72,1155.72,1.0,1.5,1.7,3.6,1.1,0.5,10,10
48315,2025-06-04,Barbados,Aruba,1,1,1260.17,1231.51,2.3,2.0,0.9,2.4,1.4,0.4,10,10
48316,2025-06-04,Bangladesh,Bhutan,2,0,1247.26,1045.79,0.4,1.6,0.6,2.0,0.8,1.0,10,10
48317,2025-06-04,Thailand,India,2,0,1615.82,1449.71,2.8,1.2,0.7,0.9,2.1,0.9,10,10
48318,2025-06-04,Germany,Portugal,1,2,2160.28,2108.52,2.6,1.0,1.8,0.8,2.1,1.9,10,10
48319,2025-06-04,Bermuda,Cayman Islands,5,0,1405.44,1220.51,2.0,2.7,0.8,2.1,1.3,1.3,10,10
48320,2025-06-05,North Korea,Kyrgyzstan,2,2,1576.63,1609.6,0.9,1.9,1.1,1.7,0.3,0.8,10,10
48321,2025-06-05,Sri Lanka,Brunei,1,0,1116.5,1071.34,0.5,1.0,1.0,1.2,0.9,1.6,10,10
48322,2025-06-05,Indonesia,China,1,0,1580.11,1612.37,1.1,1.8,0.7,2.1,1.1,0.7,10,10
48323,2025-06-05,Australia,Japan,1,0,1903.95,2053.4,2.0,0.6,3.4,0.2,1.9,2.6,10,10
48324,2025-06-05,Bahrain,Saudi Arabia,0,2,1717.27,1791.69,1.1,1.1,1.2,1.0,1.4,1.5,10,10
48325,2025-06-05,Kuwait,Palestine,0,2,1618.15,1629.73,1.0,1.7,0.7,1.7,0.8,0.7,10,10
48326,2025-06-05,Iraq,South Korea,0,2,1738.24,1934.02,0.9,1.2,2.2,0.7,1.2,2.2,10,10
48327,2025-06-05,Oman,Jordan,0,3,1774.84,1804.24,1.0,0.7,1.3,0.9,1.7,1.4,10,10
48328,2025-06-05,Qatar,Iran,1,0,1736.75,2027.58,1.8,2.2,2.0,0.9,1.2,2.4,10,10
48329,2025-06-05,United Arab Emirates,Uzbekistan,0,0,1760.43,1931.63,1.4,1.0,1.1,0.7,1.2,1.9,10,10
48330,2025-06-05,Paraguay,Uruguay,2,0,1982.44,1999.59,1.2,1.2,0.7,0.8,1.6,1.0,10,10
48331,2025-06-05,Algeria,Rwanda,2,0,1908.34,1581.64,2.7,0.7,0.7,1.1,2.5,1.2,10,10
48332,2025-06-05,Ecuador,Brazil,0,0,2055.71,2094.77,0.9,0.3,1.3,1.0,1.7,1.6,10,10
48333,2025-06-05,Singapore,Maldives,3,1,1356.59,1178.85,1.3,1.6,0.9,1.6,1.1,1.0,10,10
48334,2025-06-05,Hong Kong,Nepal,0,0,1456.23,1283.43,2.2,0.3,0.5,2.6,2.5,0.7,10,10
48335,2025-06-05,Georgia,Faroe Islands,1,0,1887.65,1484.28,1.9,1.1,0.7,1.4,1.6,0.6,10,10
48336,2025-06-05,DR Congo,Mali,1,0,1742.5,1790.87,1.2,0.4,1.4,0.3,2.2,1.9,10,10
48337,2025-06-05,Cambodia,Tajikistan,1,2,1151.2,1493.61,1.4,1.9,1.1,1.4,0.9,1.3,10,10
48338,2025-06-05,Belarus,Kazakhstan,4,1,1682.21,1643.05,1.0,1.2,0.7,2.1,1.3,0.7,10,10
48339,2025-06-05,Spain,France,5,4,2278.58,2146.92,2.2,1.1,1.5,1.0,2.4,1.7,10,10
48340,2025-06-05,Chile,Argentina,0,1,1880.36,2244.22,1.2,1.5,2.1,0.6,0.9,2.2,10,10
48341,2025-06-06,Wales,Liechtenstein,3,0,1923.72,1195.07,1.3,1.0,0.4,1.6,1.7,0.6,10,10
48342,2025-06-06,Estonia,Israel,1,3,1619.22,1776.76,1.2,1.5,1.3,2.1,1.1,1.0,10,10
48343,2025-06-06,Colombia,Peru,0,0,2056.15,1859.17,1.3,1.2,0.5,1.2,1.1,0.8,10,10
48344,2025-06-06,Venezuela,Bolivia,2,0,1889.63,1797.7,0.9,1.8,1.1,2.4,0.7,1.1,10,10
48345,2025-06-06,North Macedonia,Belgium,1,1,1805.01,1958.36,1.5,0.7,1.0,1.3,2.0,0.8,10,10
48346,2025-06-06,Norway,Italy,3,0,1997.87,2075.79,2.8,1.2,1.8,1.6,2.2,1.5,10,10
48347,2025-06-06,Czech Republic,Montenegro,2,0,1964.43,1741.92,1.7,1.2,0.9,1.5,1.8,0.9,10,10
48348,2025-06-06,Nicaragua,Guyana,1,0,1547.63,1522.63,1.5,1.0,2.0,2.4,1.5,1.3,10,10
48349,2025-06-06,Antigua and Barbuda,Cuba,0,1,1213.37,1495.61,0.5,2.6,1.4,1.7,0.2,0.9,10,10
48350,2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6,2,1632.41,1362.27,1.4,1.7,1.8,1.6,1.2,1.9,10,10
48351,2025-06-06,Curaçao,Saint Lucia,4,0,1543.74,1372.49,2.2,0.7,1.1,2.1,2.0,1.1,10,10
48352,2025-06-06,Guatemala,Dominican Republic,4,2,1689.36,1583.84,1.4,1.2,3.5,0.7,1.5,2.5,10,10
48353,2025-06-06,Suriname,Puerto Rico,1,0,1656.87,1427.72,1.9,0.9,2.2,1.7,1.9,1.4,10,10
48354,2025-06-06,Gibraltar,Croatia,0,7,1358.76,2041.15,0.7,1.3,1.3,1.3,1.1,1.3,10,10
48355,2025-06-06,Russia,Nigeria,1,1,1958.87,1739.64,3.5,0.4,1.4,0.9,2.6,1.6,10,10
48356,2025-06-06,Morocco,Tunisia,2,0,1987.84,1813.25,3.8,0.4,1.2,0.6,3.0,2.0,10,10
48357,2025-06-06,Uganda,Cameroon,0,3,1612.3,1781.67,1.2,1.0,1.6,0.5,1.9,2.2,10,10
48358,2025-06-06,Zimbabwe,Burkina Faso,0,2,1582.34,1682.23,1.0,1.2,1.3,1.1,1.1,1.6,10,10
48359,2025-06-06,Bulgaria,Cyprus,2,2,1677.13,1551.5,0.6,1.1,1.3,2.1,1.1,1.2,10,10
48360,2025-06-06,Burundi,Guinea-Bissau,1,0,1531.7,1473.53,1.3,1.4,0.7,1.2,1.1,0.7,10,10
48361,2025-06-06,Central African Republic,Mauritania,2,1,1457.19,1600.29,0.8,2.2,0.5,1.3,0.7,0.8,10,10
48362,2025-06-06,Equatorial Guinea,Gambia,1,2,1641.83,1581.44,0.9,1.0,1.6,1.4,1.5,1.2,10,10
48363,2025-06-06,Hungary,Sweden,0,2,1905.52,1917.42,0.6,1.9,2.5,1.1,0.9,1.9,10,10
48364,2025-06-06,Kosovo,Armenia,5,2,1819.71,1579.68,1.5,1.1,1.2,2.1,1.9,1.0,10,10
48365,2025-06-06,Luxembourg,Slovenia,0,1,1663.49,1965.35,0.5,1.6,0.8,0.9,0.6,1.4,10,10
48366,2025-06-06,Niger,Gabon,4,3,1517.21,1695.96,1.5,1.1,1.5,1.3,1.0,1.9,10,10
48367,2025-06-06,Poland,Moldova,2,0,1908.68,1594.45,1.4,2.0,1.2,1.6,1.1,1.6,10,10
48368,2025-06-06,Republic of Ireland,Senegal,1,1,1849.14,1936.1,0.9,1.8,1.4,0.2,1.5,2.4,10,10
48369,2025-06-06,Scotland,Iceland,1,3,1923.3,1727.84,0.9,1.3,1.3,2.2,1.1,1.0,10,10
48370,2025-06-06,South Africa,Tanzania,0,0,1740.77,1562.42,2.2,1.0,0.5,1.1,2.1,1.0,10,10
48371,2025-06-07,Austria,Romania,2,1,2002.74,1829.53,1.9,1.2,2.1,0.9,1.5,2.0,10,10
48372,2025-06-07,Anguilla,El Salvador,0,3,1001.2,1589.48,0.6,2.9,1.7,0.9,0.4,2.2,10,10
48373,2025-06-07,British Virgin Islands,Jamaica,0,1,1051.32,1775.59,0.3,1.9,1.5,1.1,0.3,1.6,10,10
48374,2025-06-07,Belize,Panama,0,2,1376.31,1848.9,1.5,2.0,1.2,2.1,1.6,1.3,10,10
48375,2025-06-07,Aruba,Haiti,0,5,1233.97,1742.17,1.0,2.3,3.9,1.0,0.5,2.7,10,10
48376,2025-06-07,Bahamas,Costa Rica,0,8,1141.56,1810.48,1.5,3.9,2.4,0.9,0.5,1.8,10,10
48377,2025-06-07,Cayman Islands,Honduras,0,1,1205.13,1726.41,0.6,2.5,1.9,1.5,1.0,1.6,10,10
48378,2025-06-07,Kenya,Chad,0,0,1566.35,1367.9,1.1,1.4,0.1,1.7,1.0,0.3,10,10
48379,2025-06-07,Ivory Coast,New Zealand,0,1,1822.37,1825.69,1.5,0.3,4.2,0.5,2.2,2.5,10,10
48380,2025-06-07,Canada,Ukraine,4,2,1974.83,1950.22,1.3,1.0,1.3,1.3,1.8,1.5,10,10
48381,2025-06-07,Mexico,Switzerland,2,4,1984.56,1952.22,1.4,0.4,1.3,1.7,2.0,1.0,10,10
48382,2025-06-07,Andorra,England,0,1,1324.45,2129.63,0.2,1.6,2.4,0.6,0.4,2.4,10,10
48383,2025-06-07,Bosnia and Herzegovina,San Marino,1,0,1726.13,1138.69,0.7,2.2,0.7,2.1,0.8,0.7,10,10
48384,2025-06-07,Finland,Netherlands,0,2,1683.26,2100.73,0.9,2.1,2.1,1.5,0.5,1.4,10,10
48385,2025-06-07,Malta,Lithuania,0,0,1562.86,1494.16,0.5,1.4,0.9,1.5,1.1,0.5,10,10
48386,2025-06-07,USA,Turkey,1,2,1901.41,2009.3,1.6,1.1,1.8,1.0,1.6,2.0,10,10
48387,2025-06-07,Latvia,Azerbaijan,0,0,1504.58,1587.17,0.6,1.6,0.7,2.7,1.0,0.4,10,10
48388,2025-06-07,Greece,Slovakia,4,1,1982.97,1863.9,1.7,0.7,1.2,0.9,2.1,1.5,10,10
48389,2025-06-07,Denmark,Northern Ireland,2,1,2028.67,1742.82,1.0,1.2,1.6,1.4,1.2,1.5,10,10
48390,2025-06-07,Albania,Serbia,0,0,1826.13,2014.99,0.9,1.1,0.7,0.8,1.1,1.2,10,10
48391,2025-06-08,DR Congo,Madagascar,3,1,1776.65,1524.45,1.2,0.3,1.0,1.3,2.4,0.9,10,10
48392,2025-06-08,Georgia,Cape Verde,1,1,1893.01,1715.81,1.8,1.1,1.0,0.9,1.6,1.4,10,10
48393,2025-06-08,Portugal,Spain,2,2,2142.96,2297.73,2.0,0.9,2.5,1.4,2.1,2.4,10,10
48394,2025-06-08,Germany,France,0,2,2125.84,2127.77,2.5,1.2,1.9,1.5,1.8,1.6,10,10
48395,2025-06-09,Faroe Islands,Gibraltar,2,1,1478.92,1357.6,0.6,1.1,0.7,1.8,0.6,1.1,10,10
48396,2025-06-09,Belgium,Wales,4,3,1945.92,1924.61,1.1,1.4,1.6,1.0,0.8,1.9,10,10
48397,2025-06-09,Kazakhstan,North Macedonia,0,1,1616.42,1817.46,0.6,2.2,1.6,0.5,0.7,2.1,10,10
48398,2025-06-09,Estonia,Norway,0,1,1601.96,2034.49,0.9,1.7,2.8,1.2,0.8,2.2,10,10
48399,2025-06-09,Italy,Moldova,2,0,2039.17,1586.01,1.7,1.8,0.9,1.6,1.4,1.3,10,10
48400,2025-06-09,Uganda,Gambia,1,1,1595.87,1616.6,1.1,1.3,1.3,1.4,1.6,1.2,10,10
48401,2025-06-09,Croatia,Czech Republic,5,1,2042.3,1977.48,1.8,1.1,1.8,1.1,1.5,2.0,10,10
48402,2025-06-09,Montenegro,Armenia,2,2,1728.88,1567.63,0.9,1.5,1.3,2.4,0.9,1.0,10,10
48403,2025-06-09,Liechtenstein,Scotland,0,4,1194.18,1878.0,0.4,1.6,0.9,1.5,0.6,1.0,10,10
48404,2025-06-09,Kosovo,Comoros,4,2,1831.75,1680.78,2.0,1.1,1.1,0.9,2.2,1.8,10,10
48405,2025-06-09,Gabon,Guinea-Bissau,2,0,1651.76,1448.51,1.8,1.6,0.7,1.3,1.9,0.6,10,10
48406,2025-06-09,Equatorial Guinea,Cameroon,1,1,1606.66,1798.11,1.0,1.1,1.5,0.4,1.5,2.2,10,10
48407,2025-06-09,Algeria,Rwanda,2,0,1916.27,1573.7,2.8,0.5,0.7,1.2,2.8,1.2,10,10
48408,2025-06-09,Morocco,Benin,1,0,2003.92,1591.1,3.8,0.3,1.2,1.2,3.0,1.5,10,10
48409,2025-06-10,Romania,Cyprus,2,0,1813.36,1561.9,2.1,1.0,1.3,2.0,1.9,1.3,10,10
48410,2025-06-10,San Marino,Austria,0,4,1136.72,2018.92,0.7,1.8,1.8,1.1,0.7,1.5,10,10
48411,2025-06-10,Finland,Poland,2,1,1678.28,1917.12,0.7,1.9,1.5,1.7,0.5,1.4,10,10
48412,2025-06-10,Netherlands,Malta,8,0,2105.71,1557.01,2.1,1.4,0.5,1.4,1.4,1.1,10,10
48413,2025-06-10,Saudi Arabia,Australia,1,2,1815.36,1946.12,1.4,1.0,1.9,0.6,1.7,1.9,10,10
48414,2025-06-10,Japan,Indonesia,6,0,2011.23,1612.89,2.9,0.3,1.0,1.6,2.3,1.3,10,10
48415,2025-06-10,Jordan,Iraq,0,1,1831.71,1723.55,1.3,0.8,0.9,1.4,1.4,1.1,10,10
48416,2025-06-10,Palestine,Oman,1,1,1658.73,1747.37,0.9,1.7,0.9,0.9,0.9,1.6,10,10
48417,2025-06-10,South Korea,Kuwait,4,0,1948.7,1589.15,1.7,0.7,1.0,1.5,2.2,0.8,10,10
48418,2025-06-10,Kyrgyzstan,United Arab Emirates,1,1,1606.77,1774.12,1.2,1.8,1.4,0.9,0.8,1.3,10,10
48419,2025-06-10,Iran,North Korea,3,0,1977.06,1579.47,1.6,0.8,1.0,1.9,2.1,0.4,10,10
48420,2025-06-10,Serbia,Andorra,3,0,2000.12,1323.88,0.6,0.7,0.2,1.2,1.2,0.4,10,10
48421,2025-06-10,China,Bahrain,1,0,1579.59,1693.6,0.6,2.1,1.1,1.3,0.6,1.3,10,10
48422,2025-06-10,Latvia,Albania,1,1,1511.58,1841.0,0.6,1.4,0.7,0.9,1.1,1.1,10,10
48423,2025-06-10,Saint Lucia,Barbados,2,1,1356.18,1257.7,1.1,2.5,2.3,1.7,1.0,1.5,10,10
48424,2025-06-10,Canada,Ivory Coast,0,0,2002.71,1792.65,1.6,1.1,1.4,0.4,2.0,1.9,10,10
48425,2025-06-10,Belarus,Russia,1,4,1708.84,1942.11,1.4,0.9,3.5,0.4,1.6,2.6,10,10
48426,2025-06-10,Cuba,Bermuda,1,2,1505.48,1420.82,1.4,1.4,2.4,2.6,1.2,1.5,10,10
48427,2025-06-10,Honduras,Antigua and Barbuda,2,0,1729.25,1203.49,1.9,1.3,0.3,2.4,1.9,0.2,10,10
48428,2025-06-10,Saint Kitts and Nevis,Grenada,2,3,1351.81,1373.89,1.9,2.2,1.6,1.2,1.6,1.4,10,10
48429,2025-06-10,Costa Rica,Trinidad and Tobago,2,1,1811.73,1642.87,3.0,0.8,2.0,1.5,1.8,1.5,10,10
48430,2025-06-10,Uzbekistan,Qatar,3,0,1917.93,1787.28,1.1,0.7,1.7,2.0,1.9,1.4,10,10
48431,2025-06-10,Haiti,Curaçao,1,5,1745.23,1560.05,4.2,0.7,2.5,0.6,3.0,2.2,10,10
48432,2025-06-10,Guyana,Montserrat,3,0,1494.79,1349.18,2.0,2.3,1.0,1.9,1.3,0.9,10,10
48433,2025-06-10,Panama,Nicaragua,3,0,1852.61,1575.47,1.2,2.0,1.5,0.9,1.3,1.7,10,10
48434,2025-06-10,Dominican Republic,Dominica,5,0,1562.68,1284.18,3.7,1.0,1.1,2.1,2.5,0.9,10,10
48435,2025-06-10,Jamaica,Guatemala,3,0,1776.51,1710.52,1.4,1.1,1.8,1.3,1.6,1.8,10,10
48436,2025-06-10,Puerto Rico,Saint Vincent and the Grenadines,2,1,1415.06,1476.89,1.4,1.8,2.2,1.0,1.1,2.1,10,10
48437,2025-06-10,El Salvador,Suriname,1,1,1591.45,1669.53,1.7,0.8,1.6,0.8,2.2,1.9,10,10
