date,team,elo_pre
2013-05-28,Turkey,1800.6642786580146
2013-05-28,Latvia,1583.1873780430572
2013-05-28,Brittany,1601.2148805548975
2013-05-28,Mali,1763.8154558145725
2013-05-29,USA,1941.3782519363203
2013-05-29,Belgium,1968.9362535144812
2013-05-29,Qatar,1727.4439094682832
2013-05-29,Azerbaijan,1606.2504051399096
2013-05-29,Ecuador,2075.042672225597
2013-05-29,Germany,2118.0152302010765
2013-05-29,England,2086.224567406693
2013-05-29,Republic of Ireland,1903.7320949813209
2013-05-29,Oman,1805.6088644370534
2013-05-29,Lebanon,1565.7297394749821
2013-05-30,Japan,1977.0830958630206
2013-05-30,Bulgaria,1791.9349770890242
2013-05-31,Italy,2001.84235759961
2013-05-31,San Marino,1138.441162965807
2013-05-31,Mexico,1988.6340131696077
2013-05-31,Nigeria,1853.2345090233136
2013-05-31,Turkey,1784.0065875770504
2013-05-31,Slovenia,1668.9643290324036
2013-06-01,Libya,1720.3118766114947
2013-06-01,Uganda,1726.550538697003
2013-06-01,Panama,1888.9484493056643
2013-06-01,Peru,1910.3456515534622
2013-06-02,Ukraine,1936.158256138427
2013-06-02,Cameroon,1700.5331267273446
2013-06-02,USA,1913.752823372007
2013-06-02,Germany,2144.3234874922805
2013-06-02,Sudan,1500.0549668181386
2013-06-02,Tanzania,1654.457361918245
2013-06-02,Lesotho,1387.2707773539348
2013-06-02,South Africa,1761.6232215155885
2013-06-02,Republic of Ireland,1918.1844771110445
2013-06-02,Georgia,1728.5797306040097
2013-06-02,Honduras,1818.8957262942483
2013-06-02,Israel,1788.9102880403632
2013-06-02,Brazil,2084.6167555761917
2013-06-02,England,2071.7721852769696
2013-06-02,Algeria,1745.6044000336121
2013-06-02,Burkina Faso,1713.744128485951
2013-06-03,Estonia,1676.030180614943
2013-06-03,Belarus,1768.043797805457
2013-06-03,Sweden,1999.3298460535354
2013-06-03,North Macedonia,1738.230805231255
2013-06-04,Tajikistan,1519.567669432629
2013-06-04,Afghanistan,1331.6772781514132
2013-06-04,Romania,1907.536407833179
2013-06-04,Trinidad and Tobago,1588.896021136923
2013-06-04,Qatar,1717.3839717028047
2013-06-04,Iran,1779.448728367894
2013-06-04,Oman,1787.6611651816468
2013-06-04,Iraq,1728.438222772809
2013-06-04,Lebanon,1583.6774387303888
2013-06-04,South Korea,1881.344264333096
2013-06-04,Poland,1853.8677809338094
2013-06-04,Liechtenstein,1372.237454685011
2013-06-04,Japan,1932.4552736155092
2013-06-04,Australia,1876.2882992492737
2013-06-04,Jamaica,1708.3849752411857
2013-06-04,Mexico,1977.5006788875164
2013-06-04,Hong Kong,1510.611746434146
2013-06-04,Philippines,1559.8953679155254
2013-06-04,Egypt,1750.540784361421
2013-06-04,Botswana,1497.1896540819725
2013-06-04,Myanmar,1387.3266266687297
2013-06-04,Singapore,1517.6037545809802
2013-06-04,Kazakhstan,1569.7400343931802
2013-06-04,Bulgaria,1836.5627993365356
2013-06-05,Uruguay,1923.6486918403427
2013-06-05,France,2025.870181363012
2013-06-05,Malawi,1527.4857257147205
2013-06-05,Namibia,1505.5296002297569
2013-06-05,Kenya,1615.263789792664
2013-06-05,Nigeria,1864.367843305405
2013-06-05,Denmark,1859.011892093393
2013-06-05,Georgia,1713.4990406667846
2013-06-06,China,1788.0332531874394
2013-06-06,Uzbekistan,1781.318472910439
2013-06-06,Hungary,1853.9404236845025
2013-06-06,Kuwait,1769.727050551022
2013-06-07,Laos,1266.9245340682612
2013-06-07,Singapore,1536.8538767864936
2013-06-07,Montenegro,1868.7209356946157
2013-06-07,Ukraine,1918.448137105267
2013-06-07,Libya,1750.8505081095066
2013-06-07,DR Congo,1626.2606433272092
2013-06-07,Liechtenstein,1368.707705083626
2013-06-07,Slovakia,1749.9093633701928
2013-06-07,Lithuania,1577.2794163742637
2013-06-07,Greece,1954.295029744797
2013-06-07,Moldova,1514.3751630487945
2013-06-07,Poland,1857.3975305351944
2013-06-07,Panama,1860.7936999370174
2013-06-07,Mexico,1988.0131838156092
2013-06-07,Peru,1938.500400922109
2013-06-07,Ecuador,2048.734414934393
2013-06-07,Portugal,1945.0293953461203
2013-06-07,Russia,2028.5551672305037
2013-06-07,Sudan,1512.5736592888488
2013-06-07,Ghana,1838.4354891120738
2013-06-07,Madrid,1600.0
2013-06-07,Andalusia,1815.7891247202163
2013-06-07,Jamaica,1697.872470313093
2013-06-07,USA,1961.1761597722282
2013-06-07,Paraguay,1888.8146082764213
2013-06-07,Chile,1928.4487235751394
2013-06-07,Republic of Ireland,1933.2651670482696
2013-06-07,Faroe Islands,1400.6987197792027
2013-06-07,Latvia,1599.8450691240214
2013-06-07,Bosnia and Herzegovina,1959.0729353267966
2013-06-07,Iceland,1678.5261681691718
2013-06-07,Slovenia,1708.5500851654776
2013-06-07,Albania,1747.1528867898955
2013-06-07,Norway,1823.830171916993
2013-06-07,Argentina,2142.544232821428
2013-06-07,Colombia,2012.8519049008487
2013-06-07,Armenia,1649.1491480599575
2013-06-07,Malta,1498.7090327804617
2013-06-07,Austria,1777.7076376770488
2013-06-07,Sweden,2010.2484950826154
2013-06-07,Indonesia,1465.1334996349606
2013-06-07,Netherlands,2045.2503148442659
2013-06-07,Belgium,1996.5616820787945
2013-06-07,Serbia,1812.4278479503055
2013-06-07,Azerbaijan,1616.310342905388
2013-06-07,Luxembourg,1473.9197540190241
2013-06-07,Costa Rica,1867.6083133650966
2013-06-07,Honduras,1786.3129848114195
2013-06-07,Croatia,2030.356615129313
2013-06-07,Scotland,1743.9173536938638
2013-06-07,Czech Republic,1887.3122760132524
2013-06-07,Italy,2002.2560177851678
2013-06-07,Estonia,1653.7945905012934
2013-06-07,Trinidad and Tobago,1580.6319953327218
2013-06-07,Finland,1799.4249652371595
2013-06-07,Belarus,1790.2793879191065
2013-06-07,Bolivia,1780.0445809460919
2013-06-07,Venezuela,1870.4596205600794
2013-06-08,Zambia,1690.6982077645955
2013-06-08,Lesotho,1381.03858025323
2013-06-08,Uganda,1696.0119071989911
2013-06-08,Liberia,1679.4074833010823
2013-06-08,Switzerland,1951.8491340007113
2013-06-08,Cyprus,1585.7340759932924
2013-06-08,Sierra Leone,1593.3045508327934
2013-06-08,Tunisia,1791.75773518229
2013-06-08,Haiti,1604.4926741839488
2013-06-08,Spain,2218.532760128988
2013-06-08,Morocco,1613.2378164339966
2013-06-08,Tanzania,1641.9386694475347
2013-06-08,Gabon,1651.200641121899
2013-06-08,Congo,1621.4635772905842
2013-06-08,Central African Republic,1503.6295385892731
2013-06-08,South Africa,1767.8554186162933
2013-06-08,Cape Verde,1688.0203480228308
2013-06-08,Equatorial Guinea,1568.8847159678746
2013-06-08,Botswana,1515.866982536397
2013-06-08,Ethiopia,1624.3687094483448
2013-06-08,Angola,1665.954198626015
2013-06-08,Senegal,1658.8996394686362
2013-06-08,Gambia,1462.0135360939378
2013-06-08,Ivory Coast,1964.3886866714336
2013-06-09,Zimbabwe,1556.792848892499
2013-06-09,Egypt,1731.8634559069965
2013-06-09,Niger,1517.4171056076916
2013-06-09,Burkina Faso,1686.4874800599382
2013-06-09,Mali,1720.7179473042875
2013-06-09,Rwanda,1516.7661554785986
2013-06-09,Togo,1614.7717779166462
2013-06-09,Cameroon,1718.2432457605046
2013-06-09,Brazil,2083.5081712308183
2013-06-09,France,1987.289833560919
2013-06-09,Benin,1538.6809341353642
2013-06-09,Algeria,1772.861048459625
2013-06-09,Guinea,1649.1595887496821
2013-06-09,Mozambique,1537.8950007120202
2013-06-10,Croatia,1980.0322627085163
2013-06-10,Portugal,1982.1057853173531
2013-06-11,Iraq,1703.50298404539
2013-06-11,Japan,1927.6472395176806
2013-06-11,USA,1971.981913946851
2013-06-11,Panama,1871.3127374244052
2013-06-11,Sweden,1962.7127918248602
2013-06-11,Faroe Islands,1398.026048261488
2013-06-11,Spain,2220.233214394659
2013-06-11,Republic of Ireland,1935.9378385659843
2013-06-11,Qatar,1692.6867870293072
2013-06-11,North Korea,1826.2225629556085
2013-06-11,Norway,1817.3147614544087
2013-06-11,North Macedonia,1727.3121562021752
2013-06-11,Mexico,1977.4941463282214
2013-06-11,Costa Rica,1890.7140730107853
2013-06-11,South Korea,1860.5068203512733
2013-06-11,Uzbekistan,1811.8982014682947
2013-06-11,Italy,1992.6779004708415
2013-06-11,Haiti,1602.7922199182772
2013-06-11,Iran,1804.1459130413916
2013-06-11,Lebanon,1604.5148827122114
2013-06-11,Venezuela,1862.8241495655325
2013-06-11,Uruguay,1962.2290396424357
2013-06-11,Guatemala,1657.9932644657426
2013-06-11,Belize,1458.5311954317249
2013-06-11,Estonia,1677.5689751022446
2013-06-11,Kyrgyzstan,1387.7992799298877
2013-06-11,Ecuador,2009.5230797089173
2013-06-11,Argentina,2131.8383935974794
2013-06-11,Denmark,1877.1338244646342
2013-06-11,Armenia,1606.9143495753415
2013-06-11,Colombia,2023.5577441247972
2013-06-11,Peru,1977.7117361475848
2013-06-11,China,1757.4535246295836
2013-06-11,Netherlands,2047.304913214845
2013-06-11,Chile,1955.0412072417737
2013-06-11,Bolivia,1787.6800519406388
2013-06-11,Belarus,1761.068898200649
2013-06-11,Finland,1828.635454955617
2013-06-11,Australia,1881.0963333471022
2013-06-11,Jordan,1800.1425309483545
2013-06-11,Honduras,1763.2072251657307
2013-06-11,Jamaica,1687.0667161384702
2013-06-12,Malawi,1525.5924011558784
2013-06-12,Kenya,1603.7148278029279
2013-06-12,Namibia,1507.422924788599
2013-06-12,Nigeria,1875.916805295141
2013-06-12,Ghana,1846.4077321241016
2013-06-12,Ivory Coast,1967.5420010580794
2013-06-14,Libya,1740.5311405147634
2013-06-14,Togo,1593.4511261197304
2013-06-14,Moldova,1537.0613944389138
2013-06-14,Kyrgyzstan,1408.2782072641955
2013-06-14,Ghana,1886.4631299786024
2013-06-14,Ivory Coast,1927.4866032035786
2013-06-14,Guatemala,1642.4423895441823
2013-06-14,Argentina,2121.6925764544517
2013-06-15,Uganda,1724.5792565545476
2013-06-15,Angola,1665.3451427207713
2013-06-15,Zambia,1699.3375641322834
2013-06-15,Sudan,1504.601416276821
2013-06-15,Morocco,1645.7104254653416
2013-06-15,Gambia,1458.8602217072919
2013-06-15,Congo,1624.0250300498524
2013-06-15,Burkina Faso,1702.941503133608
2013-06-15,Gabon,1648.6391883626309
2013-06-15,Niger,1500.9630825340219
2013-06-15,China,1747.9362182887257
2013-06-15,Thailand,1582.3904652850729
2013-06-15,Cape Verde,1708.1184324187175
2013-06-15,Sierra Leone,1608.7916233228643
2013-06-15,Brazil,2105.4060904478724
2013-06-15,Japan,1940.5955845855149
2013-06-15,Botswana,1554.9426351133636
2013-06-15,Central African Republic,1492.8707366841497
2013-06-16,Tanzania,1609.4660604161897
2013-06-16,Ivory Coast,1923.960722184118
2013-06-16,Spain,2230.0094342102957
2013-06-16,Uruguay,1983.872515863621
2013-06-16,Rwanda,1532.5986343912596
2013-06-16,Algeria,1785.2324186376434
2013-06-16,Mozambique,1517.1868599177933
2013-06-16,Egypt,1747.9082406150908
2013-06-16,Mexico,1970.1529846751446
2013-06-16,Italy,1968.4281123193055
2013-06-16,Mali,1704.8854683916265
2013-06-16,Benin,1526.3095639573457
2013-06-16,Liberia,1650.8401339455258
2013-06-16,Senegal,1659.50869537388
2013-06-16,Lesotho,1372.3992238855421
2013-06-16,Ghana,1889.9890109980631
2013-06-16,Guinea,1669.867729543909
2013-06-16,Zimbabwe,1540.7480641844047
2013-06-16,Ethiopia,1585.2930568713782
2013-06-16,South Africa,1778.6142205214167
2013-06-16,Equatorial Guinea,1548.786631571988
2013-06-16,Tunisia,1776.270662692219
2013-06-16,DR Congo,1636.5800109219524
2013-06-16,Cameroon,1739.5638975574204
2013-06-17,Tahiti,1605.248364197195
2013-06-17,Nigeria,1852.3398814787906
2013-06-18,Uzbekistan,1786.0682344787976
2013-06-18,Qatar,1703.6810820831515
2013-06-18,USA,1993.5247956572982
2013-06-18,Honduras,1786.7359923092479
2013-06-18,South Korea,1886.3367873407703
2013-06-18,Iran,1818.5843716563413
2013-06-18,Costa Rica,1898.0552346638622
2013-06-18,Panama,1849.769855713958
2013-06-18,Australia,1904.2300316299622
2013-06-18,Iraq,1690.5546389775557
2013-06-18,Jordan,1777.0088326654945
2013-06-18,Oman,1812.5964039090659
2013-06-19,Brazil,2122.1545624126857
2013-06-19,Mexico,1940.0040484472363
2013-06-19,Italy,1998.5770485472137
2013-06-19,Japan,1923.8471126207014
2013-06-20,Nigeria,1863.9972709336084
2013-06-20,Uruguay,1972.163426962411
2013-06-20,Spain,2241.7185231115054
2013-06-20,Tahiti,1593.5909747423773
2013-06-22,Monaco,1500.6259458910415
2013-06-22,Vatican City,1521.792070145749
2013-06-22,Brazil,2137.724865478469
2013-06-22,Italy,2022.2220482441169
2013-06-22,Japan,1900.2021129237983
2013-06-22,Mexico,1924.4337453814533
2013-06-23,Quebec,1600.0
2013-06-23,Tibet,1375.6865691299254
2013-06-23,Nigeria,1843.0465921281784
2013-06-23,Spain,2243.123097806792
2013-06-23,Uruguay,1993.114105767841
2013-06-23,Tahiti,1592.1864000470907
2013-06-24,Western Sahara,1589.189703837603
2013-06-24,Kurdistan,1609.09474007397
2013-06-24,Provence,1568.0115165826705
2013-06-24,Tibet,1362.748109834478
2013-06-25,Provence,1582.0974899997736
2013-06-25,Quebec,1612.9384592954473
2013-06-26,Brazil,2158.1034168012125
2013-06-26,Uruguay,1998.5422281674803
2013-06-27,Spain,2248.5754598427416
2013-06-27,Italy,2001.8434969213733
2013-06-27,Quebec,1640.2824085361074
2013-06-27,Kurdistan,1637.3778790874212
2013-06-28,Western Sahara,1560.9065648241517
2013-06-28,Tibet,1348.662136417375
2013-06-28,Provence,1554.7535407591135
2013-06-28,Kurdistan,1667.6286704779088
2013-06-29,Saugeais,1600.0
2013-06-29,Raetia,1523.6290905537899
2013-06-29,Libya,1758.53917074717
2013-06-29,Burkina Faso,1726.242125346075
2013-06-30,Brazil,2175.2191361875293
2013-06-30,Spain,2230.2523017849244
2013-06-30,Uruguay,1981.4265087811632
2013-06-30,Italy,2020.1666549791905
2013-07-04,Sealand,1555.7654995086298
2013-07-04,Tamil Eelam,1545.3290873174979
2013-07-05,Sealand,1524.864618181624
2013-07-05,Occitania,1724.966549569619
2013-07-06,Namibia,1530.9998486049494
2013-07-06,Mauritius,1289.1865346943994
2013-07-06,Raetia,1530.1192893839825
2013-07-06,Alderney,1166.3265326905964
2013-07-06,Tamil Eelam,1576.2299686445035
2013-07-06,Occitania,1739.37530877162
2013-07-07,Mexico,1952.344803996848
2013-07-07,Panama,1823.9125136854739
2013-07-07,Sealand,1510.4558589796231
2013-07-07,Alderney,1159.746585321684
2013-07-07,Raetia,1536.6992367528949
2013-07-07,Tamil Eelam,1559.365524020052
2013-07-07,Botswana,1579.6392223869393
2013-07-07,Eswatini,1337.203563183409
2013-07-07,Canada,1718.0856991799178
2013-07-07,Martinique,1655.063496154238
2013-07-08,Namibia,1542.94527030018
2013-07-08,Seychelles,1277.644967866013
2013-07-08,El Salvador,1684.3434107904045
2013-07-08,Trinidad and Tobago,1556.8576107317706
2013-07-08,Haiti,1627.0420080698132
2013-07-08,Honduras,1772.7444481099055
2013-07-08,Kenya,1597.0806274884153
2013-07-08,Lesotho,1369.4975480432151
2013-07-09,Kenya,1579.8291000444697
2013-07-09,Eswatini,1355.2923791207077
2013-07-09,Lesotho,1386.7490754871608
2013-07-09,Botswana,1561.5504064496406
2013-07-09,Costa Rica,1923.9125766923462
2013-07-09,Cuba,1672.7772029385503
2013-07-09,USA,2007.5163398566406
2013-07-09,Belize,1474.0820703532852
2013-07-10,Mauritius,1277.2411129991688
2013-07-10,Seychelles,1266.9406676692686
2013-07-11,Kenya,1592.7545197551206
2013-07-11,Botswana,1547.6134176460007
2013-07-11,Lesotho,1400.6860642908007
2013-07-11,Eswatini,1342.3669594100568
2013-07-11,Mexico,1911.734032058053
2013-07-11,Canada,1682.7028335294253
2013-07-11,Panama,1864.523285624269
2013-07-11,Martinique,1690.4463618047305
2013-07-12,Honduras,1790.8525793725685
2013-07-12,El Salvador,1673.8042103222049
2013-07-12,Trinidad and Tobago,1567.3968111999702
2013-07-12,Haiti,1608.9338768071502
2013-07-13,Zimbabwe,1521.4107275502984
2013-07-13,Malawi,1532.226601470391
2013-07-13,USA,2010.1762835376637
2013-07-13,Cuba,1661.336899794194
2013-07-13,Costa Rica,1935.3528798367024
2013-07-13,Belize,1471.422126672262
2013-07-13,South Africa,1733.454660915163
2013-07-13,Namibia,1553.6495704969245
2013-07-14,Frøya,1460.7266203547765
2013-07-14,Falkland Islands,1369.8600166890783
2013-07-14,Martinique,1674.3342525107141
2013-07-14,Mexico,1924.399013445863
2013-07-14,Panama,1880.6353949182853
2013-07-14,Canada,1670.0378521416153
2013-07-14,Zambia,1684.0872104996379
2013-07-14,Mozambique,1504.6188184286066
2013-07-14,Angola,1640.4108411130746
2013-07-14,Lesotho,1425.6971553670705
2013-07-14,Bermuda,1492.5745380747444
2013-07-14,Greenland,1479.7897883640965
2013-07-15,Bermuda,1521.4711120336667
2013-07-15,Falkland Islands,1407.5319409993122
2013-07-15,Greenland,1450.8932144051741
2013-07-15,Frøya,1423.0546960445427
2013-07-15,El Salvador,1653.5452145252586
2013-07-15,Haiti,1635.3642688590498
2013-07-15,Honduras,1811.1115751695147
2013-07-15,Trinidad and Tobago,1540.9664191480706
2013-07-16,Malawi,1531.292985417105
2013-07-16,Angola,1623.9189125195103
2013-07-16,USA,2017.2777086666806
2013-07-16,Costa Rica,1939.2367175922514
2013-07-16,Cuba,1654.2354746651772
2013-07-16,Belize,1467.538288916713
2013-07-16,Namibia,1537.923095860967
2013-07-16,Mozambique,1488.869841795254
2013-07-17,Zambia,1699.8361871329905
2013-07-17,South Africa,1749.1811355511206
2013-07-17,Zimbabwe,1522.3443436035843
2013-07-17,Lesotho,1442.189083960635
2013-07-17,Falkland Islands,1387.032086835939
2013-07-17,Greenland,1478.4945744985728
2013-07-17,Bermuda,1541.9709661970398
2013-07-17,Frøya,1395.453335951144
2013-07-18,Falkland Islands,1364.7520778568658
2013-07-18,Frøya,1377.404478415728
2013-07-18,Bermuda,1560.019823732456
2013-07-18,Greenland,1500.774583477646
2013-07-18,Angola,1646.105195630575
2013-07-18,Mozambique,1523.07751917586
2013-07-20,Panama,1864.3930884471295
2013-07-20,Cuba,1669.5059175691476
2013-07-20,Mexico,1935.8964878451657
2013-07-20,Trinidad and Tobago,1590.505197528064
2013-07-20,Zambia,1704.0685530456958
2013-07-20,Zimbabwe,1545.5434158800374
2013-07-20,South Korea,1850.5596194738478
2013-07-20,Australia,1917.8007655902845
2013-07-20,Lesotho,1418.9900116841818
2013-07-20,South Africa,1744.9487696384153
2013-07-21,Honduras,1761.5727967895214
2013-07-21,Costa Rica,1915.8642297188007
2013-07-21,Japan,1872.2910543084035
2013-07-21,China,1704.6336388113941
2013-07-21,USA,2040.6501965401312
2013-07-21,El Salvador,1681.9767768499992
2013-07-24,South Korea,1856.2942658930278
2013-07-24,China,1718.0823074200962
2013-07-24,Panama,1879.133066401146
2013-07-24,Mexico,1943.1231293022488
2013-07-24,USA,2047.4047814829783
2013-07-24,Honduras,1804.0835753508425
2013-07-25,Japan,1858.8423856997015
2013-07-25,Australia,1912.0661191711044
2013-07-28,South Korea,1844.9521622187397
2013-07-28,Japan,1893.4024770308558
2013-07-28,USA,2059.267375513826
2013-07-28,Panama,1914.5967726065235
2013-07-28,Australia,1877.50602783995
2013-07-28,China,1729.4244110943844
2013-08-09,Jordan,1810.0710088627463
2013-08-09,Libya,1785.758424778194
2013-08-14,Romania,1915.8004336373804
2013-08-14,Slovakia,1725.924778706477
2013-08-14,Luxembourg,1485.5696817217156
2013-08-14,Lithuania,1571.1323191239558
2013-08-14,North Macedonia,1704.9143116128018
2013-08-14,Bulgaria,1847.1902407899581
2013-08-14,Mexico,1907.6594230968713
2013-08-14,Ivory Coast,1932.3962777166455
2013-08-14,Moldova,1556.4241234418625
2013-08-14,Andorra,1208.4986016683142
2013-08-14,Morocco,1660.9708430250012
2013-08-14,Burkina Faso,1699.022871315051
2013-08-14,Northern Ireland,1569.3325571676992
2013-08-14,Russia,1991.4787772592708
2013-08-14,Poland,1834.7112991450751
2013-08-14,Denmark,1827.5913514566091
2013-08-14,Portugal,2011.926745108689
2013-08-14,Netherlands,2056.8222195557028
2013-08-14,Rwanda,1521.237981811336
2013-08-14,Malawi,1509.1067023060402
2013-08-14,Tunisia,1759.0248605289075
2013-08-14,Congo,1600.7244078373853
2013-08-14,South Africa,1752.9171562604063
2013-08-14,Nigeria,1837.5942300922286
2013-08-14,Sweden,1964.9511157050606
2013-08-14,Norway,1839.712606043782
2013-08-14,Switzerland,1958.351173196587
2013-08-14,Brazil,2209.931734451547
2013-08-14,Tajikistan,1534.76005161868
2013-08-14,India,1424.744179363169
2013-08-14,Libya,1757.8543220843158
2013-08-14,Central African Republic,1468.174149410574
2013-08-14,Turkey,1744.4208314439763
2013-08-14,Ghana,1892.8906868403901
2013-08-14,Ukraine,1944.183426783445
2013-08-14,Israel,1821.493029523192
2013-08-14,Venezuela,1841.1806733443473
2013-08-14,Bolivia,1771.1082724428152
2013-08-14,Wales,1779.2663403730462
2013-08-14,Republic of Ireland,1926.1616187503478
2013-08-14,Zambia,1721.2573248054928
2013-08-14,Senegal,1688.7603468898324
2013-08-14,Singapore,1547.3258330105796
2013-08-14,Oman,1779.534227711814
2013-08-14,South Korea,1819.10878941319
2013-08-14,Peru,1951.6475812169467
2013-08-14,Liechtenstein,1392.6922897473419
2013-08-14,Croatia,1950.2113029171805
2013-08-14,Japan,1919.2458498364056
2013-08-14,Uruguay,1984.7578073808374
2013-08-14,Albania,1753.66829725248
2013-08-14,Armenia,1656.4568225833664
2013-08-14,Kazakhstan,1559.1125929397576
2013-08-14,Georgia,1695.3771082955434
2013-08-14,Austria,1825.2433409348039
2013-08-14,Greece,1960.442126995105
2013-08-14,Azerbaijan,1604.6604152026966
2013-08-14,Malta,1540.9438312650777
2013-08-14,Belarus,1766.830611265181
2013-08-14,Montenegro,1842.9856460164378
2013-08-14,Belgium,2012.000713122745
2013-08-14,France,1965.3919143438648
2013-08-14,Bosnia and Herzegovina,1965.8084125906355
2013-08-14,USA,2077.4506914399863
2013-08-14,Chile,1971.6129867395973
2013-08-14,Iraq,1676.9839050172334
2013-08-14,Colombia,2049.6218990554353
2013-08-14,Serbia,1796.988816906355
2013-08-14,Dominican Republic,1576.5199910971128
2013-08-14,Costa Rica,1873.3534511574796
2013-08-14,Algeria,1796.5930712175668
2013-08-14,Guinea,1689.2050661780154
2013-08-14,Egypt,1760.4762821042775
2013-08-14,Uganda,1749.5135581622442
2013-08-14,Ecuador,2019.6688968519447
2013-08-14,Spain,2195.5397035209066
2013-08-14,Italy,2016.8353563795163
2013-08-14,Argentina,2125.2681188023143
2013-08-14,Iceland,1651.1122075166231
2013-08-14,Faroe Islands,1395.7877243812877
2013-08-14,Hungary,1876.8079911102616
2013-08-14,Czech Republic,1896.8903933275787
2013-08-14,Indonesia,1463.0789012643813
2013-08-14,Philippines,1585.6681921298846
2013-08-14,Gabon,1666.6040018936017
2013-08-14,Cape Verde,1729.7681279633641
2013-08-14,Finland,1822.873741891085
2013-08-14,Slovenia,1735.9640458180263
2013-08-14,Germany,2096.9001510920593
2013-08-14,Paraguay,1862.222124609787
2013-08-14,Estonia,1657.0900477679368
2013-08-14,Latvia,1593.1095918601825
2013-08-14,England,2072.880769622343
2013-08-14,Scotland,1794.2417061146605
2013-08-15,Syria,1614.9769443983412
2013-08-15,Jordan,1837.9751115566246
2013-08-17,South Africa,1730.0873527943631
2013-08-17,Burkina Faso,1725.750269777738
2013-08-20,Afghanistan,1316.484895965362
2013-08-20,Pakistan,1238.3583923944982
2013-08-27,Libya,1737.3795234091085
2013-08-27,Mali,1690.694191409958
2013-08-30,Botswana,1581.4894280441144
2013-08-30,Uganda,1720.4598418178562
2013-08-30,Libya,1763.3724753957629
2013-08-30,Ghana,1880.7980457416857
2013-08-31,Nepal,1219.5503627843946
2013-08-31,Bangladesh,1298.7174310065773
2013-09-01,India,1403.9384512049885
2013-09-01,Pakistan,1214.9929275227576
2013-09-02,Afghanistan,1339.8503608371027
2013-09-02,Bhutan,955.0615651713053
2013-09-02,Maldives,1421.2762432885754
2013-09-02,Sri Lanka,1178.0090659251287
2013-09-03,Bangladesh,1261.9974974709446
2013-09-03,India,1419.0620256510617
2013-09-03,Botswana,1562.8876146499867
2013-09-03,Malawi,1540.153775695664
2013-09-03,Nepal,1256.2702963200272
2013-09-03,Pakistan,1199.8693530766843
2013-09-04,Bhutan,949.1569913404834
2013-09-04,Maldives,1433.1417975987872
2013-09-04,Equatorial Guinea,1566.0324337352995
2013-09-04,Libya,1803.1426056181717
2013-09-04,Sri Lanka,1166.1435116149169
2013-09-04,Afghanistan,1345.7549346679248
2013-09-05,Saudi Arabia,1724.17026377073
2013-09-05,New Zealand,1861.4769000863012
2013-09-05,United Arab Emirates,1912.823368683684
2013-09-05,Trinidad and Tobago,1583.2785560709808
2013-09-05,Qatar,1680.6645544918867
2013-09-05,Mauritius,1306.3519615449602
2013-09-05,Bangladesh,1274.705421325305
2013-09-05,Pakistan,1204.6970686275404
2013-09-05,Nepal,1251.4425807691712
2013-09-05,India,1406.3541017967013
2013-09-06,Liechtenstein,1390.3633389183906
2013-09-06,Greece,1979.323740369067
2013-09-06,North Macedonia,1746.5558307296988
2013-09-06,Wales,1791.2449047103762
2013-09-06,Malta,1516.3847033846191
2013-09-06,Denmark,1798.206051112729
2013-09-06,Mexico,1939.7917729296983
2013-09-06,Honduras,1792.2209813199943
2013-09-06,Northern Ireland,1624.4780569299892
2013-09-06,Portugal,2015.781898447318
2013-09-06,Norway,1820.081323380584
2013-09-06,Cyprus,1579.2320367974166
2013-09-06,Panama,1896.4134566803632
2013-09-06,Jamaica,1663.537948994953
2013-09-06,Paraguay,1879.8788784386375
2013-09-06,Bolivia,1777.0780845367558
2013-09-06,Peru,1940.7278890881075
2013-09-06,Uruguay,2009.1671510847048
2013-09-06,Poland,1864.0965994889552
2013-09-06,Montenegro,1836.5132172790431
2013-09-06,Russia,1936.3332774969808
2013-09-06,Luxembourg,1522.8119318733904
2013-09-06,Scotland,1784.1961021275677
2013-09-06,Belgium,2008.0001558125114
2013-09-06,Serbia,1785.628127104979
2013-09-06,Croatia,1952.5402537461318
2013-09-06,Slovenia,1713.31572882175
2013-09-06,Albania,1775.486778373021
2013-09-06,Sri Lanka,1150.4040964650167
2013-09-06,Bhutan,945.6719993988291
2013-09-06,Switzerland,2006.9345792323165
2013-09-06,Iceland,1662.330899690635
2013-09-06,Turkey,1756.5134725426808
2013-09-06,Andorra,1231.3641740779212
2013-09-06,Ukraine,1964.0089371197482
2013-09-06,San Marino,1138.0275027802493
2013-09-06,Lebanon,1590.0764240972617
2013-09-06,Syria,1631.9614834697056
2013-09-06,Romania,1900.863523569969
2013-09-06,Hungary,1878.5401165008634
2013-09-06,Latvia,1598.5724960418497
2013-09-06,Lithuania,1533.890068972281
2013-09-06,Myanmar,1368.0765044632162
2013-09-06,Hong Kong,1484.8389222197868
2013-09-06,South Korea,1830.028481542029
2013-09-06,Haiti,1606.9327065343093
2013-09-06,Afghanistan,1361.494349817825
2013-09-06,Maldives,1436.6267895404415
2013-09-06,Belarus,1773.3030400025757
2013-09-06,Kyrgyzstan,1388.9154782612468
2013-09-06,Bosnia and Herzegovina,1945.1297457354774
2013-09-06,Slovakia,1740.8616887738883
2013-09-06,Kuwait,1746.859483125263
2013-09-06,North Korea,1815.2282679017642
2013-09-06,Chile,1980.9121237643726
2013-09-06,Venezuela,1835.2108612504067
2013-09-06,China,1771.4889631844603
